Message_ID,Sender_ID,Date,Message_Text
569,1888947094,2024-10-28 05:10:03+00:00,Koi long term ke liye accha recommendation hai kya?? In infrastructure and IT sector
568,607070674,2024-10-27 11:35:43+00:00,
567,6607734194,2024-10-22 14:14:40+00:00,
566,1003305711,2024-10-22 05:34:50+00:00,Pr neeche jaega most probably
565,1003305711,2024-10-22 05:34:41+00:00,Hold
564,7523573322,2024-10-22 04:11:28+00:00,hold
563,5758924395,2024-10-22 04:07:18+00:00,Sir hundai ka IPo allot huva h sell Karu ya hold karu
562,6283828886,2024-10-19 01:41:22+00:00,
561,7775045548,2024-10-18 12:27:48+00:00,
560,1003305711,2024-10-16 13:30:40+00:00,"KEc international, 
Keep an eye on the stock"
559,1672767664,2024-10-16 13:19:11+00:00,
558,5262621141,2024-10-15 14:16:17+00:00,
557,5262621141,2024-10-15 14:13:01+00:00,
556,2033615802,2024-10-12 09:38:25+00:00,
555,1348520899,2024-10-10 18:50:24+00:00,
554,6293240145,2024-10-10 13:10:02+00:00,
553,1990053412,2024-10-10 12:49:23+00:00,
552,6584753584,2024-10-10 12:27:46+00:00,
551,5572962890,2024-10-10 12:05:08+00:00,
550,5897230409,2024-10-10 12:02:34+00:00,
549,6414404633,2024-10-10 11:54:34+00:00,Did anyone apply for Garuda constructions??.. it's closed now .
548,7253204407,2024-10-10 11:53:28+00:00,Grey market premium only 8%
547,6414404633,2024-10-10 11:52:20+00:00,Yess 🙏🏻
546,6414404633,2024-10-10 11:52:02+00:00,
545,6372106803,2024-10-10 11:46:00+00:00,
544,1328679504,2024-10-10 11:24:35+00:00,
543,6484306876,2024-10-10 11:24:02+00:00,
542,1003305711,2024-10-09 20:03:47+00:00,Will make a full analysis video
541,1003305711,2024-10-09 20:03:32+00:00,"Will let everyone know. 
Don’t worry"
540,1888947094,2024-10-09 13:26:14+00:00,Nah
539,7253204407,2024-10-09 13:26:07+00:00,Did sir comment on Hyundai Ipo?
538,7253204407,2024-10-09 13:25:52+00:00,Okay
537,1888947094,2024-10-09 13:25:45+00:00,Wait for a while
536,1888947094,2024-10-09 13:25:31+00:00,Nooe
535,7253204407,2024-10-09 13:25:15+00:00,Anyone applying for Hyundai IPO?
534,1410754459,2024-10-08 12:56:58+00:00,
533,1888947094,2024-10-08 12:40:24+00:00,
532,5660376599,2024-10-08 12:19:32+00:00,
531,2072458211,2024-10-08 11:52:30+00:00,
530,1478636819,2024-10-08 11:52:10+00:00,
529,950014770,2024-10-06 07:18:01+00:00,
527,1176521895,2024-10-06 03:41:19+00:00,Sir tata motors is around 20% down from the high can we buy it now
526,1571915876,2024-10-02 14:36:47+00:00,
525,1003305711,2024-09-28 09:08:50+00:00,"[2:37 pm, 28/9/2024] Harsh: https://www.bseindia.com/corporates/Forth_Results.html

Everyone, Keep an eye on the quarterly results of the stocks that you are holding.

Midcap and small cap is not giving any move, and if you want same alpha you you better prefer niftybees, which is eventually very important for a balanced portfolio.  

Now these result will decide the move of the midcap and small caps 
Previous stocks that I have suggested to keep an eye on:

Garware Hitech 
Sterling wilson 
Hpl electric
Genus power 

All the stocks almost up by 100% in last 1 year that's why results play a very important role (exception Sterling) 

New stocks that should be in your portfolio 
Tata elxsi (new funds) + It sector move
[2:38 pm, 28/9/2024] Harsh: Also do study: 
E2E network 
Pondy oxides 

From the recent listings 
Premier energies and Ola electric"
524,1003305711,2024-09-26 14:11:29+00:00,
523,802826734,2024-09-26 07:02:33+00:00,The strength looks good
522,802826734,2024-09-26 07:02:16+00:00,Sir any views on ABFRL for swing position
521,1003305711,2024-09-26 06:52:02+00:00,"Yes, justvkeep an eye on volumes levels!!"
520,802826734,2024-09-26 04:39:04+00:00,Sir can we still take the risk for 10-20%
519,1003305711,2024-09-26 04:34:30+00:00,"Rpower is now in most bought on grow, and whenever retailer starts purchasing a stock! The chances that the stock will underperform is. High!"
518,1003305711,2024-09-24 17:00:38+00:00,https://www.instagram.com/reel/C-5EEifPhFt/?igsh=cnB6eGo4bTJsMnV2
517,1003305711,2024-09-24 16:58:48+00:00,No prob
516,1224580322,2024-09-24 15:05:50+00:00,Sir how to buy unlisted stocks if you could show through any video or any reel of yours then it would be really helpful
515,821640333,2024-09-24 13:25:16+00:00,Obviously 😂
514,1003305711,2024-09-24 11:18:51+00:00,"Aarti drugs ka ek share mazak me liya tha buyback me 
500 ka 
Received 900 in account today!! 

Agli baar se acche buy backs ki details du?"
513,1090275592,2024-09-23 12:25:03+00:00,
512,6825440208,2024-09-23 10:25:44+00:00,
511,1003305711,2024-09-23 10:13:26+00:00,Sb log whatsapp join kr lo udhr he details dedunga….yeh grp ko save me rkhte hai in case something goes wrong!!
510,1224580322,2024-09-23 08:43:48+00:00,"Krn looks good to me 
Thats because i plan to invest in it 😂😂"
509,802826734,2024-09-23 08:42:31+00:00,Sir any views on these 2 IPOS
508,802826734,2024-09-23 08:42:19+00:00,
507,1003305711,2024-09-23 06:01:14+00:00,You can  book partial profit now.
506,1003305711,2024-09-23 06:00:52+00:00,Wait now.
505,6467913109,2024-09-23 05:49:21+00:00,Sir bike wo green tech limited?
504,6895437578,2024-09-23 04:50:14+00:00,Sir what about manba finance?
503,1167139752,2024-09-22 09:03:47+00:00,
502,7187660796,2024-09-22 07:28:56+00:00,
501,802826734,2024-09-21 18:28:29+00:00,Request sent sir
500,1003305711,2024-09-21 18:27:50+00:00,
499,1003305711,2024-09-21 18:27:46+00:00,"https://chat.whatsapp.com/Gp9DtF6Vi7uA7tl0rEe8Ed

Due to chances of telegram closing please join this whatsapp group!"
498,1003305711,2024-09-21 14:22:51+00:00,Not a recommendation just for study purpose!
497,1003305711,2024-09-21 14:22:35+00:00,"Ntpc can be a good buy,
From what I have noticed parent companies do well during the time of ipo of their subsidary company!"
496,1003305711,2024-09-21 05:58:42+00:00,"Latest GMP

Northern 134 (51%)
Arkade 63(49%)"
495,5326836592,2024-09-21 04:29:53+00:00,2 accounts se kiya ek account mei mil gaya allotment northern arc
494,6055695103,2024-09-21 04:09:12+00:00,"Same bruhhh...
Mene bhi 3 account se apply kra tha dono me....😕
Ek bhi nii Mila kisi me bhi😭😭😭"
493,802826734,2024-09-21 04:06:22+00:00,5 account se kiya not one got allowed 😭
492,7203111982,2024-09-21 04:03:09+00:00,
491,1003305711,2024-09-21 03:26:17+00:00,"Northern Arc Capital IPO Allotment 
https://kprism.kfintech.com/ipostatus/

Arkade Developers IPO Allotment

https://ipo.bigshareonline.com/IPO_Status.html"
490,6895437578,2024-09-20 18:51:36+00:00,What strategy sir?
489,6055695103,2024-09-20 18:51:09+00:00,"Ya.... That's why.... I skipped it...

I Applied in Northern Arc and Arkade....
Let's see What happens...."
488,1003305711,2024-09-20 18:51:09+00:00,"Before rhp is filed, and no one knows when they will file rhp"
487,7253204407,2024-09-20 18:50:33+00:00,Sir HDFC is comming out with an ipo when is the last day to buy HDFC bank share for share holder quoata??
486,802826734,2024-09-20 18:50:32+00:00,When will the northern arc allotment come out?
485,1003305711,2024-09-20 18:49:46+00:00,Yes its little risky!
484,7253204407,2024-09-20 18:49:03+00:00,Is the strategy applying from multiple pan cards??
483,6055695103,2024-09-20 18:48:35+00:00,I skipped this IPO
482,1003305711,2024-09-20 18:48:03+00:00,"I got 1 allotment😌, using the same strategy that I discussed"
481,1003305711,2024-09-20 18:47:31+00:00,
480,1003305711,2024-09-20 18:43:59+00:00,"Western Carriers IPO Allotment Out

https://linkintime.co.in/initial_offer/"
479,1003305711,2024-09-20 13:29:38+00:00,Due to interest cut fiis have invested heavily in india (emerging market)
478,1003305711,2024-09-20 13:29:16+00:00,Already told u!!
477,1003305711,2024-09-20 13:28:48+00:00,
476,1003305711,2024-09-20 13:26:34+00:00,"Buy one share of hdfc now. 
No one knows when rhp will be filed! 
Same as bajaj many will miss it!!"
475,1003305711,2024-09-20 13:25:31+00:00,
474,1003305711,2024-09-20 13:25:25+00:00,"**Board Approval of HDB Financial Services for IPO**

IPO Size : ₹2500 Cr + OFS

Shareholder Quota : Yes

Parent Company : HDFC Bank"
473,1003305711,2024-09-20 13:25:21+00:00,Will check…quite busy these days!!!
472,1003305711,2024-09-20 13:25:12+00:00,"**BREAKING

GMP Activated in NTPC Green

Started at 7

Latest GMP is 13 🔥🔥

85% Rise in 10 minutes**"
471,6413562141,2024-09-20 12:48:41+00:00,
470,6895437578,2024-09-20 11:08:35+00:00,Sir how many days should we hold skippers?
469,1003305711,2024-09-20 10:39:31+00:00,"During the last 20mins,

There has been an extensive fund buying in the market!!"
468,1745966676,2024-09-20 09:55:12+00:00,
467,6533373993,2024-09-19 14:45:29+00:00,
466,5544221484,2024-09-19 08:48:35+00:00,[..](tg://user?id=1003305711) NHPC trading at 92...is it a good buy?
465,7005667361,2024-09-19 07:29:14+00:00,
464,1003305711,2024-09-19 04:46:53+00:00,Buy 1 share of ntpc
463,1003305711,2024-09-19 02:21:13+00:00,"NTPC Green Energy Files DRHP for ₹10,000 Crore IPO, Reserving 10% for NTPC Shareholders"
462,1003305711,2024-09-18 18:14:49+00:00,"Fed cuts rate by .5% after 4 years 

Kal toh gapup!"
461,589424419,2024-09-18 18:13:25+00:00,Whether to hold or sell
460,589424419,2024-09-18 18:13:14+00:00,Can someone provide view on deepak nitrite
459,1003305711,2024-09-18 18:11:05+00:00,Will review once
458,7253204407,2024-09-18 10:38:51+00:00,27% loss
457,7253204407,2024-09-18 10:38:29+00:00,Sir views on IRFC? I have 600 qty @218
456,1003305711,2024-09-18 10:23:29+00:00,Absolutely! But go for longer term
454,690744386,2024-09-18 08:20:28+00:00,
453,1003305711,2024-09-18 06:26:14+00:00,"**Latest GMP**

Northern Arc 202 (77%)

Application Rates 
bHNI 4300 (New High)


Arkade 85 (66%)
Western 50 (29%)


Apply for all the three ipos 

Only western is risky although am applying for all"
452,1003305711,2024-09-17 08:39:19+00:00,Uc lgya just
451,1003305711,2024-09-17 08:39:06+00:00,Jinko ola khareedna hai voh current levels pr buy shuru kr skte hai!
450,802826734,2024-09-17 07:14:43+00:00,Okay sir
449,1003305711,2024-09-17 07:13:49+00:00,Risk management is the key!! 🔑
448,1003305711,2024-09-17 07:13:37+00:00,"See still stock can good move toh hmesha 
Thoda buy krna suggested hota hai"
447,1003305711,2024-09-17 07:13:17+00:00,"200 tk jaa skta hai value toh hai drhp k hisaab se !! 
Growth bhi achhi hai company ki bt generally aise ipos thoda ruke toh strong hote hai"
446,802826734,2024-09-17 07:13:10+00:00,Will wait then sir
445,1003305711,2024-09-17 07:12:45+00:00,I feel a little consolidation would have been good…vrna ola ki trh isme bhi stuck ho skte hai
444,802826734,2024-09-17 06:57:54+00:00,Should we buy the stock if not gotten allotment
443,1003305711,2024-09-17 06:57:43+00:00,Ar philip capital ki report ne buying dii hai tgt 210 ka
442,638140446,2024-09-17 06:57:32+00:00,Okay sir
441,1003305711,2024-09-17 06:57:25+00:00,200rs tk jaa skta hai
440,1003305711,2024-09-17 06:57:17+00:00,Agr hai toh hold rkho filhl
439,5326836592,2024-09-17 05:52:41+00:00,Sir Bajaj housing finance  ko hold karna ya sold
438,6225968070,2024-09-17 05:15:38+00:00,
437,1003305711,2024-09-17 04:38:56+00:00,new buying range is 750
436,1003305711,2024-09-17 04:38:48+00:00,"PN gadgil ko hold kr rhe .....
achha share hai"
435,1003305711,2024-09-16 19:22:17+00:00,"From tomorrow 
There are changes in listing of ipos 
Now Ipos will get listed at any time between 9:35-9:45. 

This will reduce the power of operators! As now the opening timings will not be confirmed.✅"
434,1003305711,2024-09-16 16:20:40+00:00,"As per valuations: 

Kross is undervalued"
433,7075227284,2024-09-16 15:52:05+00:00,
431,1003305711,2024-09-16 11:51:50+00:00,I will apply in all
430,1003305711,2024-09-16 11:51:44+00:00,All the ipos are looking good as of now
429,6055695103,2024-09-16 11:34:41+00:00,Should We invest in western Carrier Or Not??
428,802826734,2024-09-16 11:34:10+00:00,Or what sir ?
427,802826734,2024-09-16 11:34:04+00:00,Sir so northern arc IPO can give good returns
426,1003305711,2024-09-16 11:32:33+00:00,"**Bajaj Housing Finance IPO’s Bumper Listing Impact on other IPOs**

GMP Surges

Western 62(36%) (New High)
Northern Arc 175 (66.5%) (New High)
Arkade 83 (65%) (New High)
PNGJ 309 (64%)"
425,1003305711,2024-09-16 11:32:20+00:00,"**BREAKING**

NTPC GREEN ENERGY LIKELY TO FILE IPO SOON - CNBCTV18

Parent Company : NTPC"
424,1003305711,2024-09-16 07:38:19+00:00,Will update
423,802826734,2024-09-16 07:37:46+00:00,Sir should we for this IPO ?
422,1003305711,2024-09-16 06:13:08+00:00,Done🔥🔥
421,1003305711,2024-09-16 06:06:38+00:00,Trend shi hai…but 25% i guess you should book
420,6055695103,2024-09-16 05:24:28+00:00,??
419,6055695103,2024-09-16 05:24:25+00:00,Should I sell 25% or 50%
418,6055695103,2024-09-16 05:24:06+00:00,What should I do now....
417,7253204407,2024-09-16 05:23:46+00:00,125% listing gains…Gg to everyone who got it
416,6055695103,2024-09-16 05:22:12+00:00,"Bajaj Housing Got Listed....
It's 125.77% right now...!!!"
415,1003305711,2024-09-15 12:03:49+00:00,"https://www.instagram.com/reel/C_7YG6bP_1M/?igsh=NjQ5Y2NtZGZjbXU=



My strategy on bajaj (a lot depends upon opening as well)"
414,1003305711,2024-09-15 12:03:28+00:00,Profit booking
413,821640333,2024-09-15 11:19:17+00:00,Any Reason for fall in GMP?
412,1003305711,2024-09-15 11:18:14+00:00,"Continuous fall in grey market premium for bajaj housing 
98.6% right now"
411,1003305711,2024-09-14 17:58:35+00:00,"TO all the old students do analyze 

Eco Recycling Ltd 
Do share your insights here"
410,1003305711,2024-09-14 17:45:52+00:00,"**GMP Activated in Northern Arc Capital IPO **

Started at 50 (19%)
Latest GMP 121 (46%)

Doubled in less than 1hr"
409,638140446,2024-09-14 15:03:46+00:00,I got 2 allotment in bajaj
408,1003305711,2024-09-14 15:03:35+00:00,Will update
407,638140446,2024-09-14 15:01:13+00:00,What about this?
406,638140446,2024-09-14 15:01:08+00:00,
405,638140446,2024-09-14 15:01:08+00:00,
404,1003305711,2024-09-14 09:20:46+00:00,"LG Electronics in South Korea has chosen a group of banks, including Citi, Bank of America, JP Morgan, and Morgan Stanley, to manage its upcoming initial public offering (IPO) in India, which aims to raise $1-1.5 billion (approximately ₹8,400-12,600 crore). The company is expected to file its draft red herring prospectus (DRHP) next month,"
403,1035256396,2024-09-14 06:25:22+00:00,
402,1003305711,2024-09-14 03:02:00+00:00,"**PN Gadgil Jewellers IPO Allotment Out 
**
https://ipo.bigshareonline.com/IPO_Status.html"
401,6095190402,2024-09-13 13:16:02+00:00,
400,1003305711,2024-09-13 07:29:30+00:00,As per allotment data close to 15L Retail application got rejected in Bajaj Housing Finance IPO
399,1003305711,2024-09-13 05:44:58+00:00,"https://www.instagram.com/reel/C_Nmq8hvkHt/?igsh=MWFrMnZvMGthYTM0bQ==


Do watch this video to know about other ipos where shareholder quota will be applicable"
398,1003305711,2024-09-13 05:17:46+00:00,Yes
397,6265259762,2024-09-13 05:00:13+00:00,Now can we sell parent company (bajaj finance) share?
396,1003305711,2024-09-13 04:56:35+00:00,
395,1003305711,2024-09-13 04:25:57+00:00,"Shareholder me apply krne k liye ek share liya tha isne hee achhe returns dediye! 

This is what happened with tata motors as well!!

Ipo aane se phle parent company ka share achha perform krte hai (mostly)"
394,1003305711,2024-09-13 04:20:21+00:00,
393,1003305711,2024-09-13 04:19:45+00:00,See there are no of ipos in the pipeline for which shareholder quota will be applicable
392,1003305711,2024-09-13 04:17:20+00:00,Shared the same strategy with all of you
391,589424419,2024-09-13 04:17:11+00:00,Ek bhi nHi mila
390,589424419,2024-09-13 04:17:05+00:00,Nice
389,1003305711,2024-09-13 04:16:59+00:00,Got alloted in shareholder quota
388,1003305711,2024-09-13 04:16:52+00:00,I applied for retail 1 lot  and shareholder 13 lots
387,6012735391,2024-09-13 04:04:34+00:00,What about kross
386,5326836592,2024-09-13 03:55:47+00:00,I too got Bajaj ipo in retail without holding share
385,7253204407,2024-09-13 03:44:16+00:00,Oh
